"대분류명","중분류명","소분류명","식재료코드","식재료명","브랜드명","생산연도","규격"
"가공식품","농산물가공식품","대추가공품","1129994","대추/푸르원","농업회사법인㈜푸르원","2024년","대추상초/0.5kg"
"가공식품","농산물가공식품","대추가공품","1130013","대추/푸르원","농업회사법인㈜푸르원","2024년","대추별초/0.5kg"
"가공식품","농산물가공식품","삼","1130014","수삼/푸르원","농업회사법인㈜푸르원","2023년","수삼(4년근)/0.5kg"
"가공식품","농산물가공식품","삼","1130015","수삼/푸르원","농업회사법인㈜푸르원","2023년","세척수삼(4년근)/0.5kg"
"가공식품","농산물가공식품","밤가공품","1130016","밤/푸르원","농업회사법인㈜푸르원","2024년","쏙쏙피밤/군밤용(칼집20~25g)/0.5kg"
"가공식품","농산물가공식품","밤가공품","1130017","밤/푸르원","농업회사법인㈜푸르원","2024년","쏙쏙피밤/군밤용(칼집30g내외)/0.5kg"
"가공식품","농산물가공식품","아몬드","1130018","아몬드/푸르원","농업회사법인㈜푸르원","2024년","아몬드슬라이스/0.1kg"
"가공식품","농산물가공식품","기타","1130019","피망나물/하늘농가","하늘농가","2024년","국산피망나물(건데친)/0.3kg"
"농산물","과일류","단감","1130020","단감","","당해년도","단감,300g이상/과(35내)/1kg"
"농산물","과일류","연시","1130021","연시","","2024년","연시(90내),110g내외/과/1kg"
"농산물","과일류","연시","1130022","연시","","2024년","연시(100내),100g내외/과/1kg"
"농산물","과일류","연시","1130023","연시","","당해년도","연시(90내),110g내외/과/1kg"
"농산물","과일류","연시","1130024","연시","","당해년도","연시(100내),100g내외/과/1kg"
"농산물","과일류","연시","1130025","연시","","당해년도","연시(90내),110g내외/과/5kg"
"농산물","과일류","배","1130026","배(18-23)","","2023","배(18-23개/15kg 상자 기준)/1.5kg/"
"농산물","과일류","배","1130027","배(24-28)","","2023","배(24-28개/15kg 상자 기준)/1.5kg/"
"농산물","엽경채류","시금치","1130028","시금치","","2024년","시금치/0.3kg///"
"농산물","조미채소류","양파","1130029","양파(깐것)","","2024","양파(깐것)/1kg/"
"농산물","근채류","무(전처리)","1130033","깐무","","2024년","깐무(깍둑썰기_깍두기, 치킨무용)/1kg/"
"농산물","근채류","무(전처리)","1130034","깐무","","2024년","깐무(나박썰기_국, 탕용)/1kg/"
"농산물","엽경채류","양배추(전처리)","1130035","깐양배추","","2024년","깐양배추(채썰기_샐러드, 무침용)/1kg/"
"농산물","근채류","당근(전처리)","1130036","깐당근","","2024년","깐당근(채썰기_잡채, 볶음, 무침용)/1kg/"
"농산물","근채류","당근(전처리)","1130037","깐당근","","2024년","깐당근(깍둑썰기_카레용)/1kg_"
"농산물","근채류","당근(전처리)","1130038","깐당근","","2024년","깐당근(채썰기_잡채, 볶음, 무침용)/1kg_"
"농산물","조미채소류","양파(전처리)","1130039","깐양파","","2024년","깐양파(깍둑썰기_볶음, 찜용)/1kg_"
"농산물","조미채소류","양파(전처리)","1130040","깐양파","","2024년","깐양파(깍둑썰기_카레, 피클, 장아찌용)/1kg_"
"농산물","서류","감자(전처리)","1130041","깐감자","","2024년","깐감자(깍둑썰기_조림, 찜용)/1kg/"
"농산물","서류","감자(전처리)","1130042","깐감자","","2024년","깐감자(깍둑썰기_카레, 짜장, 국용)/1kg_"
"농산물","근채류","무(전처리)","1130053","깐무","","2024년","깐무(깍둑썰기_깍두기, 치킨무용)/1kg_"
"농산물","근채류","무(전처리)","1130054","깐무","","2024년","깐무(나박썰기_국, 탕용)/1kg_"
"농산물","엽경채류","양배추(전처리)","1130055","깐양배추","","2024년","깐양배추(나박썰기_짜장, 찜, 볶음용)/1kg/"
"농산물","엽경채류","양배추(전처리)","1130056","깐양배추","","2024년","깐양배추(나박썰기_짜장, 찜, 볶음용)/1kg_"
"농산물","엽경채류","양배추(전처리)","1130057","깐양배추","","2024년","깐양배추(채썰기_샐러드, 무침용)/1kg_"
"농산물","근채류","당근(전처리)","1130058","깐당근","","2024년","깐당근(깍둑썰기_카레용)/1kg/"
"농산물","조미채소류","양파(전처리)","1130059","깐양파","","2024년","깐양파(깍둑썰기_카레, 피클, 장아찌용)/1kg/"
"농산물","조미채소류","양파(전처리)","1130060","깐양파","","2024년","깐양파(깍둑썰기_볶음, 찜용)/1kg/"
"농산물","서류","감자(전처리)","1130061","깐감자","","2024년","깐감자(깍둑썰기_카레, 짜장, 국용)/1kg/"
"농산물","서류","감자(전처리)","1130062","깐감자","","2024년","깐감자(깍둑썰기_조림, 찜용)/1kg_"
"농산물","과채류","애호박","1130073","애호박(비닐제거)","","2024년","애호박/(비닐제거)/개"
"농산물","과채류","애호박","1130074","애호박(인큐)","","2024년","애호박/(인큐)/개"
"농산물","조미채소류","실파","1130093","쪽파(깐것)","","2024","쪽파(깐것)/0.2kg_"
"농산물","과일류","오렌지","1130094","황금향(200-250g)","","2024","황금향, 200-250g/개, 1kg_"
"농산물","과일류","오렌지","1130095","황금향(300-330g)","","2024","황금향, 300-330g/개, 1kg/"
"농산물","과일류","오렌지","1130096","황금향(300-330g)","","2024","황금향, 300-330g/개, 1kg_"
"농산물","엽경채류","깻잎","1130097","깻잎","","2024","깻잎/0.1kg_"
"농산물","근채류","무","1130098","무(흙)","","2024","무(흙)/개/"
"농산물","근채류","무","1130099","무(깐것)","","2024","깐무/개/"
"농산물","근채류","무","1130100","무(깐것)","","2024","깐무/개_"
"농산물","근채류","무","1130101","무(세척)","","2024","세척무/개"
"농산물","근채류","무","1130102","무(세척)","","2024","세척무/개/"
"농산물","과일류","오렌지(레드향)","1130103","레드향(250g)","","2024","레드향(탄금향) 250g/개, 1kg"
"농산물","과일류","오렌지(레드향)","1130104","레드향(350g)","","2024","레드향(탄금향) 350g/개, 1kg"
"농산물","과일류","오렌지","1130105","황금향(170-199g)","","2024","황금향, 170-199g/개, 1kg_"
"농산물","과일류","오렌지","1130106","황금향(200-250g)","","2024","황금향, 200-250g/개, 1kg_"
"농산물","과일류","오렌지","1130107","황금향(300-330g)","","2024","황금향, 300-330g/개, 1kg"
"농산물","근채류","당근","1130108","당근(깐것)","","2024","깐당근/1kg"
"농산물","근채류","당근","1130109","당근(흙)","","2024","당근(흙)/1kg/"
"농산물","근채류","당근","1130110","당근(흙)","","2024","당근(흙)/1kg_"
"농산물","근채류","당근","1130111","당근(세척)","","2024","세척당근/1kg"
"농산물","근채류","당근","1130112","당근(세척)","","2024","세척당근/1kg/"
"농산물","과일류","오렌지","1130113","황금향(170-199g)","","2024","황금향, 170-199g/개, 1kg_"
"농산물","과일류","오렌지","1130114","황금향(250-300g)","","2024","황금향, 250-300g/개, 1kg/"
"농산물","과일류","오렌지","1130115","황금향(250-300g)","","2024","황금향, 250-300g/개, 1kg_"
"농산물","엽경채류","깻잎","1130116","깻잎","","2024","깻잎/0.1kg"
"농산물","엽경채류","깻잎","1130117","깻잎","","2024","깻잎/0.1kg/"
"농산물","근채류","무","1130118","무(흙)","","2024","무(흙)/개"
"농산물","근채류","무","1130119","무(흙)","","2024","무(흙)/개_"
"농산물","근채류","무","1130120","무(깐것)","","2024","깐무/개"
"농산물","근채류","무","1130121","무(세척)","","2024","세척무/개_"
"농산물","과일류","오렌지(레드향)","1130122","레드향(200g)","","2024","레드향(탄금향) 200g/개, 1kg"
"농산물","과일류","오렌지(레드향)","1130123","레드향(200g)","","2024","레드향(탄금향) 200g/개, 1kg_"
"농산물","과일류","오렌지(레드향)","1130124","레드향(250g)","","2024","레드향(탄금향) 250g/개, 1kg_"
"농산물","과일류","오렌지(레드향)","1130125","레드향(300g)","","2024","레드향(탄금향) 300g/개, 1kg"
"농산물","과일류","오렌지(레드향)","1130126","레드향(300g)","","2024","레드향(탄금향) 300g/개, 1kg_"
"농산물","과일류","오렌지(레드향)","1130127","레드향(350g)","","2024","레드향(탄금향) 350g/개, 1kg_"
"농산물","과일류","오렌지","1130128","황금향(170-199g)","","2024","황금향, 170-199g/개, 1kg"
"농산물","과일류","오렌지","1130129","황금향(200-250g)","","2024","황금향, 200-250g/개, 1kg"
"농산물","과일류","오렌지","1130130","황금향(250-300g)","","2024","황금향, 250-300g/개, 1kg"
"농산물","과일류","오렌지","1130131","황금향(250-300g)","","2024","황금향, 250-300g/개, 1kg_"
"농산물","과일류","오렌지","1130132","황금향(300-330g)","","2024","황금향, 300-330g/개, 1kg_"
"농산물","근채류","당근","1130133","당근(깐것)","","2024","깐당근/1kg/"
"농산물","근채류","당근","1130134","당근(깐것)","","2024","깐당근/1kg_"
"농산물","근채류","당근","1130135","당근(흙)","","2024","당근(흙)/1kg"
"농산물","근채류","당근","1130153","당근(세척)","","2024","세척당근/1kg_"
"농산물","과일류","배","1130173","배(18-23)","","2024","배(18-23개/15kg 상자 기준)/1.5kg_"
"농산물","과일류","배","1130174","배(24-28)","","2024","배(24-28개/15kg 상자 기준)/1.5kg_"
"농산물","조미채소류","마늘","1130175","마늘(깐것)","","2024년","마늘(깐것)/0.3kg_"
"농산물","조미채소류","마늘","1130176","마늘(꼭지제거)","","2024년","마늘(깐것/꼭지제거)/0.3kg/"
"농산물","조미채소류","마늘","1130177","마늘(꼭지제거)","","2024년","마늘(깐것/꼭지제거)/0.3kg_"
"농산물","조미채소류","마늘","1130178","마늘(중,꼭지미제거)","","2024","마늘(중, 17mm 이하(14mm이상), 꼭지미제거)/0.3kg_"
"농산물","조미채소류","마늘","1130193","마늘(깐것)","","2024년","마늘(깐것)/0.3kg/"
"농산물","조미채소류","마늘","1130194","마늘(중,꼭지미제거)","","2024년","마늘(중, 17mm 이하(14mm이상), 꼭지미제거)/0.3kg/"
"농산물","조미채소류","마늘","1130195","마늘(중,꼭지미제거)","","2024년","마늘(중, 17mm 이하(14mm이상), 꼭지미제거)/0.3kg_"
"농산물","엽경채류","세발나물","1130196","세발나물","","2024년","세발나물/0.3kg_"
"가공식품","농산물가공식품","연두부","1130213","연두부/기린원당농협","","2024년","연두부(160g,농협)/삭제"
"농산물","과일류","키위","1130214","키위","","2023년도","키위/수입산/1과 100g/1kg"
"농산물","과일류","키위","1130233","키위","","당해년도","키위/수입산/1과 100g/1kg"
"가공식품","농산물가공식품","연두부","1130234","연두부/기린원당농협","","2024년","연두부(160g,농협)"
"가공식품","농산물가공식품","대추가공품","1130235","건대추/푸르원","농업회사법인㈜푸르원","","건대추(특초)/1kg"
"가공식품","농산물가공식품","피클","1130236","갓피클/푸르원","농업회사법인㈜푸르원","","갓피클/1kg"
"가공식품","농산물가공식품","감가공품","1130253","곶감치즈호두말이/미웰","","2024년","곶감치즈호두말이(20g)/0.2kg"
"가공식품","농산물가공식품","봄동가공품","1130254","봄동/청채마루","","2025","봄동(손질/데친)/1kg"
"가공식품","농산물가공식품","감가공품","1130273","아이스홍시/푸르원","농업회사법인㈜푸르원","","벌크 아이스홍시(50g)/1kg"
"가공식품","농산물가공식품","감가공품","1130274","아이스홍시/푸르원","농업회사법인㈜푸르원","","벌크 아이스홍시(25g)/1kg"
"가공식품","농산물가공식품","블루베리가공품","1130275","냉동블루베리/푸르원","농업회사법인㈜푸르원","","친환경냉동블루베리/무농약/1kg"
"가공식품","농산물가공식품","고구마가공품","1130276","고구마말랭이/푸르원","농업회사법인㈜푸르원","","고구마말랭이/1kg"
"농산물","과일류","연시","1130293","연시","","당해년도","연시(70내),140g내외/과/5kg"
"농산물","과일류","연시","1130294","연시","","당해년도","연시(80내),125g내외/과/5kg"
"농산물","양채류","양상추","1130313","깐양상추","","2024년","깐양상추/0.3kg/"
"농산물","양채류","양상추","1130333","깐양상추","","2024년","깐양상추/0.3kg_"
"농산물","엽경채류","청경채","1130353","청경채","","","청경채/0.3kg_/241111_시설급추가"
"농산물","과일류","레몬","1130373","레몬","","2024","레몬/0.3kg_"
"가공식품","농산물가공식품","밤가공품","1130374","밤/율성맑은아침","","","피밤/대/찜용(35g기준)/유기농/1kg"
"가공식품","농산물가공식품","냉이가공품","1130375","냉이/하늘촌","","2024년","냉이/무농약/1kg"
"가공식품","농산물가공식품","참깨","1130376","참깨/류씨네","","해당년도","류씨네 볶음통깨(100g)"
"농산물","과채류","오이","1130393","백오이","","2024","백오이/2개들입_"
"농산물","과채류","오이","1130394","청오이","","2024","청오이/2개들입_"
"가공식품","농산물가공식품","밤가공품","1130395","밤/율성맑은아침","","","피밤/대/찜용(35g기준)/1kg"
"가공식품","농산물가공식품","참깨","1130396","참깨/류씨네","","해당년도","류씨네 거피 볶음통깨 플러스(100g)"
"가공식품","농산물가공식품","참깨","1130397","참깨/류씨네","","해당년도","거피 볶음통깨(중국산) 100g"
"가공식품","농산물가공식품","키위가공품","1130398","조각키위/프레시아트","","2024년","조각키위(골드, 40g)(개별)/수입산/1kg"
"가공식품","농산물가공식품","사과가공품","1130399","한입사과/푸르원","농업회사법인㈜푸르원","2024년","한입사과40g/1kg"
"가공식품","농산물가공식품","고춧가루","1130400","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 500g 김치용 매운맛"
"가공식품","농산물가공식품","고춧가루","1130401","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 500g 양념용 보통맛"
"가공식품","농산물가공식품","고춧가루","1130402","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 1kg 양념용 매운맛"
"가공식품","농산물가공식품","고춧가루","1130403","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 1kg 김치용 보통맛"
"가공식품","농산물가공식품","고춧가루","1130404","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 1kg 양념용 순한맛"
"가공식품","농산물가공식품","봄동가공품","1130405","봄동/청채마루","","2025","봄동(꼭지제거/데친)/1kg"
"가공식품","농산물가공식품","두부","1130406","두부/푸른들","","당해년도","두부 1kg"
"가공식품","농산물가공식품","고춧가루","1130413","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 500g 김치용 보통맛"
"가공식품","농산물가공식품","고춧가루","1130414","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 500g 김치용 순한맛"
"가공식품","농산물가공식품","고춧가루","1130415","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 500g 양념용 순한맛"
"가공식품","농산물가공식품","고춧가루","1130416","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 500g 양념용 매운맛"
"가공식품","농산물가공식품","고춧가루","1130417","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 1kg 김치용 순한맛"
"가공식품","농산물가공식품","고춧가루","1130418","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 1kg 양념용 보통맛"
"가공식품","농산물가공식품","고춧가루","1130419","고춧가루/영양고추공사","","2024년","빛깔찬 고춧가루 1kg 김치용 매운맛"
"가공식품","농산물가공식품","봄동가공품","1130420","봄동/청채마루","","2025","봄동(꼭지제거/생것)/1kg"
"가공식품","농산물가공식품","밤가공품","1130421","밤/미웰","","2024년","칼집피밤/군밤용/대(27g기준)/0.5kg"
"가공식품","농산물가공식품","밤가공품","1130422","밤/미웰","","2024년","피밤(찜용/대(30g기준)/0.5kg"
"가공식품","농산물가공식품","건목이버섯","1130423","건백목이버섯/미웰","","2024년","건백목이버섯/수입산/0.2kg"
"가공식품","농산물가공식품","밤가공품","1130424","밤/미웰","","2024년","약단밤(칼집)/수입(8.5g 기준)/0.5kg"
"축산물","가금류","닭고기","1130433","닭고기/닭목살/하림","","해당년도","닭고기/닭목살/뼈없음/다용도/덩어리(130g~150g)/1kg"
"농산물","엽경채류","양배추","1130453","깐양배추","","","깐양배추/2kg/241121_시설급추가"
"수산물","연체류","전복","1130473","전복살(냉동)","","2024년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130474","전복살(냉동)","","2024년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130475","전복살(냉동)","","2024년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130476","전복살(냉동)","","2024년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130477","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130478","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130493","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130494","전복살(냉동)","","별도표기","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130495","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130496","전복살(냉동)","","2024년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130497","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130498","전복살(냉동)","","2024년","전복 냉동(살) 12미/650g/수입산/1kg"
"수산물","연체류","전복","1130499","전복살(냉동)","","2024","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130500","전복살(냉동)","","별도표기","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130501","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","연체류","전복","1130502","전복살(냉동)","","2023년","전복 냉동(살) 12미/650g/수입산/500g"
"수산물","건어물","건오징어","1130513","진미채(백진미,페루산)","","별도표기","조미포 백진미채/수입산/300g...."
"수산물","건어물","건오징어","1130514","진미채(백진미,페루산)","","별도표기","조미포 백진미채/수입산/500g...."
"수산물","어류","대구","1130515","대구살","","2023년","대구 냉동(포) 전용, 커틀릿용, 토막당 40g내외/수입산/1kg"
"수산물","어류","대구","1130533","대구살","","2023년","대구 냉동(포) 전용, 커틀릿용, 토막당 45g내외/수입산/500g"
"농산물","과일류","단감","1130553","단감","","","단감/50내/241202_시설급추가"
"농산물","조미채소류","마늘","1130554","마늘(깐것)","","","마늘(깐것)/0.2kg/241202_시설급추가"
"축산물","가금류","닭고기","1130555","닭고기/가슴살(껍질무)/하림","","","닭고기/무항생제/가슴살(껍질무)/1kg/241202_시설급추가"
"농산물","양곡부류","백미","1130556","백미","","","일반미/경기미/10kg/일반/241202_시설급추가"
"농산물","조미채소류","양파","1130557","양파(피)","","","양파(피)/1kg/241202_시설급추가"
"농산물","서류","고구마","1130558","고구마(피세척)","","","고구마(피세척)/1kg/241202_시설급추가"
"농산물","과채류","애호박","1130573","애호박","","","애호박/인큐/0.3kg/241202_시설급추가"
"농산물","과일류","단감","1130574","단감","","","단감/50내(200-220g)/1kg/241202_시설급추가"
"농산물","과채류","애호박","1130575","애호박/(비닐제거)","","2024년","애호박/(비닐제거)/개//"
"농산물","과일과채류","방울토마토","1130593","대추방울토마토(샐러드)","","2024","(대추)방울토마토(샐러드)/0.5kg_"
"농산물","서류","감자","1130594","감자(깐것)","","2024","감자(깐것) 130-250g/1kg/"
"농산물","서류","감자","1130595","감자(피)","","2024","감자(피) 150-250g/1kg/"
"농산물","서류","감자","1130596","감자(피)","","2024","감자(피) 150-250g/1kg_"
"농산물","양채류","피망","1130597","피망","","2024","피망/청/2개들입"
"농산물","양채류","피망","1130598","피망","","2024","피망/청/2개들입_"
"농산물","근채류","당근","1130613","당근(깐것)","","2024","깐당근/1kg_"
"농산물","근채류","당근","1130614","당근(세척)","","2024","세척당근/1kg_"
"농산물","서류","감자","1130615","감자(깐것)","","2024","감자(깐것) 130-250g/1kg_"
"농산물","조미채소류","실파","1130616","쪽파(흙)","","2024","쪽파(흙)/0.2kg/"
"농산물","조미채소류","실파","1130617","쪽파(흙)","","2024","쪽파(흙)/0.2kg_"
"농산물","양채류","피망","1130618","피망","","2024","피망/청/2개들입/"
"수산물","갑각류","새우","1130633","칵테일새우살,71-90","","2023/2024","칵테일새우 자숙(탈각) 71/90, 6~7g/수입산/1kg...."
"수산물","갑각류","새우","1130634","칵테일새우살,71-90","","2023/2024","칵테일새우 자숙(탈각) 71/90, 6~7g/수입산/500g...."
"농산물","과일류","배","1130635","배(24-28)","","","배(24-28)/1.5kg/241213_품질저하대체사입"
"농산물","양채류","브로콜리","1130653","브로콜리","","2024","브로콜리/개"
"농산물","과일과채류","방울토마토","1130654","대추방울토마토(20-30g)","","2024","대추방울토마토(20~30g)/0.5kg"
"농산물","과일과채류","방울토마토","1130655","대추방울토마토(샐러드)","","2024","(대추)방울토마토(샐러드)/0.5kg"
"농산물","엽경채류","붉은양배추","1130656","붉은양배추","","2024","붉은양배추/통"
"축산물","돈육","돈육(갈비)","1130657","돈육(갈비)","","2024","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.5kg"
"축산물","돈육","돈육(등뼈)","1130658","돈육(등뼈)","","2024","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.3kg"
"축산물","돈육","돈육(등뼈)","1130659","돈육(등뼈)","","2024","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.5kg"
"축산물","돈육","돈육(갈비)","1130660","돈육(갈비)","","2024","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.3kg"
"축산물","돈육","돈육(갈비)","1130661","돈육(갈비)","","2024","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.5kg"
"축산물","돈육","돈육(등뼈)","1130662","돈육(등뼈)","","2024","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.5kg"
"축산물","한우","한우(갈비)","1130663","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130664","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130665","한우(갈비)","","2024","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130666","한우(갈비)","","2024","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130667","한우(갈비)","","2024","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130668","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130669","한우(갈비)","","2024","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","돈육","돈육(갈비)","1130670","돈육(갈비)","","2024년","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.3kg"
"축산물","돈육","돈육(갈비)","1130671","돈육(갈비)","","2024년","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.5kg"
"축산물","돈육","돈육(등뼈)","1130672","돈육(등뼈)","","2024년","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.5kg"
"농산물","과일과채류","방울토마토","1130673","대추방울토마토(10-20g)","","2024","대추방울토마토(10~20g)/0.5kg"
"농산물","엽경채류","상추","1130674","적상추","","2024","적상추/0.3kg"
"농산물","엽경채류","청경채","1130675","청경채","","2024","청경채/0.3kg"
"축산물","돈육","돈육(갈비)","1130693","돈육(갈비)","","2024","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.3kg"
"축산물","돈육","돈육(등뼈)","1130694","돈육(등뼈)","","2024","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.3kg"
"축산물","한우","한우(갈비)","1130695","한우(갈비)","","2024","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130696","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130697","한우(갈비)","","2024","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130698","한우(갈비)","","2024","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130699","한우(갈비)","","2024","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","돈육","돈육(등뼈)","1130700","돈육(등뼈)","","2024년","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.3kg"
"축산물","한우","한우(갈비)","1130701","한우(갈비)","","2024년","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130702","한우(갈비)","","2024년","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130703","한우(갈비)","","2024년","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130704","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130705","한우(갈비)","","2024","한우/냉동/1등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130706","한우(갈비)","","2024","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130707","한우(갈비)","","2024","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130708","한우(갈비)","","2024","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(사골)","1130709","한우(사골)","","2024","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.3kg"
"축산물","한우","한우(사골)","1130710","한우(사골)","","2024년","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.3kg"
"축산물","한우","한우(사골)","1130711","한우(사골)","","2024","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.5kg"
"축산물","한우","한우(사골)","1130712","한우(사골)","","2024","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.3kg"
"축산물","돈육","돈육(갈비)","1130713","돈육(갈비)","","2024","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.3kg"
"축산물","돈육","돈육(갈비)","1130714","돈육(갈비)","","2024","돈육/냉동/무항생제/갈비/찜,구이용/2.5*3(cm)/0.5kg"
"축산물","돈육","돈육(등뼈)","1130715","돈육(등뼈)","","2024","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.3kg"
"축산물","돈육","돈육(등뼈)","1130716","돈육(등뼈)","","2024","돈육/냉동/무항생제/등뼈/찜,탕용/3cm 절단/0.5kg"
"축산물","한우","한우(갈비)","1130717","한우(갈비)","","2024년","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130718","한우(갈비)","","2024년","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.3kg"
"축산물","한우","한우(갈비)","1130719","한우(갈비)","","2024년","한우/냉동/무항생제/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(갈비)","1130720","한우(갈비)","","2024","한우/냉동/2등급/갈비/찜용/2.5*3 (cm)/0.5kg"
"축산물","한우","한우(사골)","1130721","한우(사골)","","2024","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.5kg"
"축산물","한우","한우(사골)","1130722","한우(사골)","","2024년","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.5kg"
"축산물","한우","한우(사골)","1130723","한우(사골)","","2024","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.3kg"
"축산물","한우","한우(사골)","1130724","한우(사골)","","2024","한우/냉동/2등급/사골/탕,국용/3cm 절단/0.5kg"
"축산물","한우","한우(잡뼈)","1130725","한우(잡뼈)","","2024","한우/냉동/2등급/잡뼈/탕,국용/3cm 절단/0.3kg"
"축산물","한우","한우(잡뼈)","1130726","한우(잡뼈)","","2024","한우/냉동/2등급/잡뼈/탕,국용/3cm 절단/0.3kg"
