"대분류명","중분류명","소분류명","상위식재료코드","상위식재료명","설명"
"가공식품","농산물가공식품","들깨가루","1392553","들깨가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산들깨100%"
"가공식품","농산물가공식품","들깨가루","1392554","들깨가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산들깨100%"
"가공식품","농산물가공식품","들깨가루","1392555","들깨가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 들깨 국산 100%"
"가공식품","농산물가공식품","들깨가루","1392556","들깨가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 들깨 국산 100%"
"가공식품","농산물가공식품","땅콩","1392557","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국내산 볶은땅콩 속피를 탈거한 반알 제품"
"가공식품","농산물가공식품","땅콩","1392558","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국내산 볶은땅콩 속피를 탈거한 후 분쇄한 제품"
"가공식품","농산물가공식품","땅콩","1392559","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 깨끗하게 잘 건조되어 고소함."
"가공식품","농산물가공식품","땅콩","1392560","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 볶음땅콩반태"
"가공식품","농산물가공식품","땅콩","1392561","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 깨끗하게 잘 건조되어 고소함."
"가공식품","농산물가공식품","땅콩","1392562","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 깨끗하게 잘 건조되어 고소함."
"가공식품","농산물가공식품","땅콩","1392563","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 볶음땅콩조각(분태)"
"가공식품","농산물가공식품","땅콩","1392564","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 깨끗하게 잘 건조되어 고소함."
"가공식품","농산물가공식품","땅콩","1392565","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 단단하고 고소함."
"가공식품","농산물가공식품","땅콩","1392566","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국내산 생땅콩을 선별한 제품"
"가공식품","농산물가공식품","땅콩","1392567","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 알이 통통하고 신선함."
"가공식품","농산물가공식품","땅콩","1392568","땅콩","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 생땅콩"
"가공식품","농산물가공식품","마늘쫑가공품","1392569","마늘쫑가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 마늘쫑"
"가공식품","농산물가공식품","마늘쫑가공품","1392570","마늘쫑가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 마늘쫑/5cm절단"
"가공식품","농산물가공식품","매실액","1392582","매실액","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산매실 50% 황백당50% 싱싱하고 깨끗한 국산 청매실을 옛 옹기에 담아 숙성시킨 원액만을 사용하여 맛이 깊고 진합니다."
"가공식품","농산물가공식품","매실액","1392583","매실액","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산매실 50% 황백당50% 싱싱하고 깨끗한 국산 청매실을 옛 옹기에 담아 숙성시킨 원액만을 사용하여 맛이 깊고 진합니다."
"가공식품","농산물가공식품","매실액","1392584","매실액","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산매실 50% 황백당50% 싱싱하고 깨끗한 국산 청매실을 옛 옹기에 담아 숙성시킨 원액만을 사용하여 맛이 깊고 진합니다."
"가공식품","농산물가공식품","머위나물","1392585","머위나물","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","메론가공품","1392586","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 깍둑썰기 메론"
"가공식품","농산물가공식품","메론가공품","1392587","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 세지메론"
"농산물","과일류","사과","1393118","사과","가격은 1kg당이며, 발주는 0.1kg단위로 가능함/270g내외"
"가공식품","농산물가공식품","메론가공품","1392588","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 세지메론"
"가공식품","농산물가공식품","메론가공품","1392589","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 세지메론"
"가공식품","농산물가공식품","메론가공품","1392590","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 세지메론"
"가공식품","농산물가공식품","메론가공품","1392591","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 깍둑썰기 세지메론"
"가공식품","농산물가공식품","메론가공품","1392592","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 메론"
"가공식품","농산물가공식품","메론가공품","1392593","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 메론"
"가공식품","농산물가공식품","메론가공품","1392594","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 메론"
"가공식품","농산물가공식품","메론가공품","1392595","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 반달 조각낸 메론"
"가공식품","농산물가공식품","메론가공품","1392596","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 신선편의식품"
"가공식품","농산물가공식품","메론가공품","1392597","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 신선편의식품"
"가공식품","농산물가공식품","메론가공품","1392598","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 신선편의식품"
"가공식품","농산물가공식품","메론가공품","1392599","메론가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 신선편의식품"
"가공식품","농산물가공식품","메밀가루","1392600","메밀가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산 메밀쌀 100% 메밀의 풍부한 영양을 함께 느낄 수 있는 제품. 부침은 물론 칼국수, 수제비, 등에 사용하시면 메밀 고유의 풍미를 느낄 수 있습니다. 부침요리를 할때는 반구한 뒤 2-3시간 정도 충분히 불린 후에 요리하면 좋습니다. "
"가공식품","농산물가공식품","모듬과일","1392601","모듬과일","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 포도+방울+키위 구성으로 중량, 비율에 맞게 컵포장"
"가공식품","농산물가공식품","모듬과일","1392602","모듬과일","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 포도+방울+키위 구성으로 중량, 비율에 맞게 컵포장"
"가공식품","농산물가공식품","모듬과일","1392603","모듬과일","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 포도+방울+키위 구성으로 중량, 비율에 맞게 컵포장"
"가공식품","농산물가공식품","무말랭이가공품","1392604","무말랭이가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건무말랭이"
"가공식품","농산물가공식품","무말랭이가공품","1392605","무말랭이가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무말랭이가공품","1392606","무말랭이가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가을무로 건조"
"가공식품","농산물가공식품","무말랭이가공품","1392607","무말랭이가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 무말랭이"
"가공식품","농산물가공식품","무시래기가공품","1392608","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 건무시래기"
"가공식품","농산물가공식품","무시래기가공품","1392609","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392610","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392611","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392612","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392613","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 무시래기(건데친)"
"가공식품","농산물가공식품","무시래기가공품","1392614","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392615","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392616","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가을 무청으로 말려서 구수한 맛이 남"
"가공식품","농산물가공식품","무시래기가공품","1392617","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가을 무청으로 말려서 구수한 맛이 남"
"가공식품","농산물가공식품","무시래기가공품","1392618","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 무시래기(데친)"
"가공식품","농산물가공식품","무시래기가공품","1392619","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무시래기가공품","1392620","무시래기가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 가능"
"가공식품","농산물가공식품","무화과가공품","1392621","무화과","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 맛과 향이 좋음."
"가공식품","농산물가공식품","묵가루","1392622","묵가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산토토리100% 농협가공공장에서 전통의 방식대로 가공된 식품으로 100% 국산 도토리를 엄선하여 제조한 도토리전분입니다. "
"가공식품","농산물가공식품","미숫가루","1392623","미숫가루","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 국산 잡곡(9곡) 100% 물이나 우유에 미숫가루 적당량을 혼합아여 드시거나 취향에 따라 감미료를 첨가하여 드시면 좋습니다. "
"가공식품","농산물가공식품","바나나가공품","1392624","바나나가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 잘 건조되어 고소함."
"가공식품","농산물가공식품","반건시","1392625","반건시","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 청도 감을 건조해서 말랑말랑함."
"가공식품","농산물가공식품","밤가공품","1392626","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 껍질제거"
"가공식품","농산물가공식품","밤가공품","1392627","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 껍질제고 2등분"
"가공식품","농산물가공식품","밤가공품","1392628","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 정안에서 생산된 제품으로 단단하고 신선함."
"가공식품","농산물가공식품","밤가공품","1392631","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 생율"
"가공식품","농산물가공식품","밤가공품","1392635","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 생율깍둑"
"가공식품","농산물가공식품","밤가공품","1392636","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 친환경 생율"
"가공식품","농산물가공식품","밤가공품","1392637","밤가공품","가격은 1kg당이며, 발주는 0.1kg단위로 가능함 / 친환경 생율깍둑"
