keyword,대분류,중분류,소분류,세분류,세세분류,Feature,synonyms,hyperonym,타사전추가여부
황해도,효능/영양분/요리스타일,식문화/요리 스타일,건강 목적/대체 식단,,,,,,
다이어터,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
경양식,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
퓨전,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
오마카세,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
식단,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
고급,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
본연,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
전통,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
궁중,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
가니쉬,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
이국,효능/영양분/요리스타일,식문화/요리 스타일,레시피 태그형 키워드,,,,,,
경양식,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
지중해,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
일본식,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
동남아,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
한국식,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
중화풍,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
중국식,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
일식,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
오리엔탈,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
독일식,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
프렌치,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
이탈리안,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
프랑스,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
일본,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
스페인,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
중화,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
베트남,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
그리스,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
서양,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
태국,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
멕시코,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
남해,효능/영양분/요리스타일,식문화/요리 스타일,문화권 기반 스타일,,,,,,
즉석,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
초간단,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
수비드,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
샐러드만들기,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
밀프랩,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
간편식,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
가정식,효능/영양분/요리스타일,식문화/요리 스타일,요리 방식/기술,,,,,,
무설탕,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
무가당,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
키토,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
저탄수,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
저탄고지,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
무가염,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
글루텐프리,효능/영양분/요리스타일,식문화/요리 스타일,제한 식단/프리,,,,,,
채식,효능/영양분/요리스타일,식문화/요리 스타일,조리 편의/대상 스타일,,,,,,
핑거푸드,효능/영양분/요리스타일,식문화/요리 스타일,조리 편의/대상 스타일,,,,,,
왕초보,효능/영양분/요리스타일,식문화/요리 스타일,조리 편의/대상 스타일,,,,,,
식이섬유,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
섬유질,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
칼슘,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
미네랄,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
황화합물,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
폴리페놀,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
유산균,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
알리신,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
섬유소,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
사포닌,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
리코펜,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
루테인,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
라이코펜,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
글루코시놀레이트,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
단백질 보충제,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
비타민C 함유,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
비타민 함유,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
칼륨,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
아연,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
오메가,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
아미노산,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
타우린 함유,효능/영양분/요리스타일,영양분,기능성 성분,,,,,,
고단백,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
탄수화물,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
단백질,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
토코페롤,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
탄단지,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
오메가3,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
레시틴,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
고단백질,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
칼로리,효능/영양분/요리스타일,영양분,기초영양소,,,,,,
근육,효능/영양분/요리스타일,영양분,기타 건강지표,,,,,,
열량,효능/영양분/요리스타일,영양분,기타 건강지표,,,,,,
혈압,효능/영양분/요리스타일,영양분,기타 건강지표,,,,,,
혈당,효능/영양분/요리스타일,영양분,기타 건강지표,,,,,,
인슐린,효능/영양분/요리스타일,영양분,기타 건강지표,,,,,,
대장암,효능/영양분/요리스타일,영양분,기타 건강지표,,,,,,
칼슘,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
미네랄,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
무기질,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
칼슘이,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
철분,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
엽산,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
비타민,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
베타카로틴,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
비타민 C,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
비타민 K,효능/영양분/요리스타일,영양분,비타민/미네랄,,,,,,
콜레스테롤,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
열량,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
무염,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
무가당,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
무설탕,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
저칼로리,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
저지방,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
저당,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
트랜스지방,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
유당,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
당분,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
나트륨,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
카페인 함유,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
글루텐,효능/영양분/요리스타일,영양분,섭취 주의 성분,,,,,,
면역력,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
항염증,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
항염,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
항암토마토,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
항암성분,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
항암,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
커큐민,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
염증,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
암예방,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
면역력강화,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
면역,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
감기,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
염증 완화,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
세균,효능/영양분/요리스타일,효능,면역/항염/항암,,,,,,
식이섬유,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
섬유질,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
소화,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
이뇨,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
위궤양,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
속편하고,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
소화불량,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
붓기,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
변비예방,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
변비,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
식이 섬유,효능/영양분/요리스타일,효능,소화/배변/이뇨,,,,,,
수면,효능/영양분/요리스타일,효능,수면/스트레스,,,,,,
불면증,효능/영양분/요리스타일,효능,수면/스트레스,,,,,,
피로,효능/영양분/요리스타일,효능,수면/스트레스,,,,,,
컨디션,효능/영양분/요리스타일,효능,수면/스트레스,,,,,,
콜레스테롤,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
혈관,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
심혈관,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
빈혈,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
당뇨,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
고혈압,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
혈액순환,효능/영양분/요리스타일,효능,심혈관/혈압/혈당,,,,,,
근육,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
활력,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
예방할,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
예방,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
슈퍼푸드,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
성인병,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
건강,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
에너지,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
보양,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
기관지,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
호흡기,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
질환,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
세포벽,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
보양음식,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
숙취해소,효능/영양분/요리스타일,효능,종합/기능성 일반,,,,,,
고단백,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
포만감,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
키토산,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
체중,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
지방분해,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
신진대사,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
다이어트식단,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
다이어트,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
내장지방,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
감량,효능/영양분/요리스타일,효능,체중/대사 조절,,,,,,
저속노화,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
항산화,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
피부미용,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
탄력,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
미용,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
노화방지,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
노안,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
노화,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
주름개선,효능/영양분/요리스타일,효능,피부/노화/항산화,,,,,,
무염,효능/영양분/요리스타일,효능,해독/저염/간건강,,,,,,
해독작용,효능/영양분/요리스타일,효능,해독/저염/간건강,,,,,,
해독,효능/영양분/요리스타일,효능,해독/저염/간건강,,,,,,
친환경,효능/영양분/요리스타일,효능,해독/저염/간건강,,,,,,
지방간,효능/영양분/요리스타일,효능,해독/저염/간건강,,,,,,
중독,효능/영양분/요리스타일,효능,해독/저염/간건강,,,,,,
